sample_id,split,method,strategy,mae_bpm,rmse_bpm,pearson_r,bias_bpm,snr_db,n_windows
ubfc_d2_subject42_vid_d6f3cefa,train,green,single_forehead,1.9744442670773237,3.071502436719943,0.8752277800553601,1.1325847919170673,-2.2344765379344578,39
ubfc_d2_subject42_vid_d6f3cefa,train,green,single_left_cheek,1.815481723883213,2.6743790569658143,0.9206431863270806,0.87604737893129,0.6395942654027409,39
ubfc_d2_subject42_vid_d6f3cefa,train,green,single_right_cheek,1.6127718411959135,2.3226622210766252,0.887711298523709,0.7221249311398237,0.8168140432952108,39
ubfc_d2_subject42_vid_d6f3cefa,train,green,average_fusion,1.8693092541816907,2.8254387123536917,0.8860955590572617,0.9786623441256009,1.9118494433416398,39
ubfc_d2_subject42_vid_d6f3cefa,train,green,quality_weighted_fusion,1.8693092541816907,2.8254387123536917,0.8860955590572617,0.9786623441256009,2.1199948027419397,39
ubfc_d2_subject42_vid_d6f3cefa,train,green,signal_extraction_baseline,1.8691155849358974,2.8252431028719682,0.8860954913911897,0.9780719463641827,1.9118494637069325,39
ubfc_d2_subject42_vid_d6f3cefa,train,chrom,single_forehead,47.86608378092448,48.01918470464666,0.5130462419655941,-47.86608378092448,-11.630804991436268,39
ubfc_d2_subject42_vid_d6f3cefa,train,chrom,single_left_cheek,45.505939288017075,45.7681492464305,-0.018520783396299815,-45.505939288017075,-11.057328949778512,39
ubfc_d2_subject42_vid_d6f3cefa,train,chrom,single_right_cheek,48.84092722183619,49.172574582397175,0.117712623854252,-48.84092722183619,-10.929451409899052,39
ubfc_d2_subject42_vid_d6f3cefa,train,chrom,average_fusion,45.916398072854065,46.09547086144871,0.32037875790771464,-45.916398072854065,-10.909340304211064,39
ubfc_d2_subject42_vid_d6f3cefa,train,chrom,quality_weighted_fusion,45.916398072854065,46.09547086144871,0.32037875790771464,-45.916398072854065,-10.865891450264463,39
ubfc_d2_subject42_vid_d6f3cefa,train,chrom,signal_extraction_baseline,45.916705889579575,46.09577753660639,0.32037875790771464,-45.916705889579575,-10.909340325706252,39
ubfc_d2_subject42_vid_d6f3cefa,train,pos,single_forehead,1.9180964934520233,3.052258618582885,0.9278199908276135,0.9786621485001001,3.0854672364262776,39
ubfc_d2_subject42_vid_d6f3cefa,train,pos,single_left_cheek,1.9155512100610979,2.877578238787329,0.9389643813263601,0.87604737893129,2.8417365192796966,39
ubfc_d2_subject42_vid_d6f3cefa,train,pos,single_right_cheek,2.0257515540489783,3.328738318607648,0.8453461906677664,1.183892078888722,3.011633732962527,39
ubfc_d2_subject42_vid_d6f3cefa,train,pos,average_fusion,1.9206165411533453,3.0530845500170978,0.9158007297574411,1.0299696310972557,3.6834982960797147,39
ubfc_d2_subject42_vid_d6f3cefa,train,pos,quality_weighted_fusion,1.9180964934520233,3.052258618582885,0.9278199908276135,0.9786621485001001,3.5735738453635406,39
ubfc_d2_subject42_vid_d6f3cefa,train,pos,signal_extraction_baseline,1.9204226762820513,3.0528939724499016,0.9158007335464184,1.0293790377103365,3.6834983083534127,39
