method,mae_bpm,rmse_bpm,pearson_r,bias_bpm,snr_db,n_windows
green,3.5400736773455583,9.38528650138608,-0.2447977880722919,-2.5605877063892506,-6.756138596479966,54
chrom,28.56523068745931,29.37508342996004,-0.17242962464244532,-28.56523068745931,-8.714267553808497,54
pos,0.9485658716272425,1.5074622683859402,0.8870844203908865,-0.18979404590747975,3.1101258474388365,54
