sample_id,split,method,strategy,mae_bpm,rmse_bpm,pearson_r,bias_bpm,snr_db,n_windows
ubfc_d1_6-gt_vid-045_d5d05981,train,green,single_forehead,5.075124776588296,9.319830640925352,0.48661781733981513,-0.41984039882443985,-5.416119558324143,53
ubfc_d1_6-gt_vid-045_d5d05981,train,green,single_left_cheek,13.452406685307341,20.187319857590083,0.25771629344586466,-9.9308949596477,-6.6585389087819085,53
ubfc_d1_6-gt_vid-045_d5d05981,train,green,single_right_cheek,2.4727528410137825,3.863424561782639,0.8669501053944919,0.03306651565263856,-2.8035938408977086,53
ubfc_d1_6-gt_vid-045_d5d05981,train,green,average_fusion,2.88802769499005,4.318521899710686,0.8380288320852117,0.9388812083118366,-3.847921742249002,53
ubfc_d1_6-gt_vid-045_d5d05981,train,green,quality_weighted_fusion,2.9263295587503686,4.38812515159359,0.8334776977999171,1.0143658620006633,-4.532987490110427,53
ubfc_d1_6-gt_vid-045_d5d05981,train,green,signal_extraction_baseline,2.888085419276975,4.318671288804481,0.8380289809803836,0.9395697251805719,-3.847921767099108,53
ubfc_d1_6-gt_vid-045_d5d05981,train,chrom,single_forehead,37.21856372761277,37.89956512832255,0.40050455690525216,-37.21856372761277,-17.351151777217872,53
ubfc_d1_6-gt_vid-045_d5d05981,train,chrom,single_left_cheek,38.08663515774709,39.583802337750164,-0.8955753454637956,-38.08663515774709,-10.594937252805623,53
ubfc_d1_6-gt_vid-045_d5d05981,train,chrom,single_right_cheek,34.72757332279997,37.392889755245584,-0.9395119549379565,-34.72757332279997,-19.841993380213182,53
ubfc_d1_6-gt_vid-045_d5d05981,train,chrom,average_fusion,33.55756234222988,35.67828757741605,-0.9136901826164341,-33.55756234222988,-13.99482612866668,53
ubfc_d1_6-gt_vid-045_d5d05981,train,chrom,quality_weighted_fusion,35.029511289776494,36.65575499609013,-0.5364243033835301,-35.029511289776494,-14.147524618791834,53
ubfc_d1_6-gt_vid-045_d5d05981,train,chrom,signal_extraction_baseline,33.5571564728359,35.67791834963212,-0.913690211151832,-33.5571564728359,-13.994826187999985,53
ubfc_d1_6-gt_vid-045_d5d05981,train,pos,single_forehead,3.3416229823850236,4.955729716041276,0.799115260818998,1.7314689204377949,-4.427287672677003,53
ubfc_d1_6-gt_vid-045_d5d05981,train,pos,single_left_cheek,3.0417042858195753,4.656635809630793,0.8219267449258201,1.5050158230763562,-5.625601593867903,53
ubfc_d1_6-gt_vid-045_d5d05981,train,pos,single_right_cheek,3.0010422040831366,4.491377487151361,0.8335904437884851,1.391788698592276,-1.5358264162236699,53
ubfc_d1_6-gt_vid-045_d5d05981,train,pos,average_fusion,3.115169453171064,4.656243593234426,0.8169700924836968,1.3540463717478626,-2.661781887376511,53
ubfc_d1_6-gt_vid-045_d5d05981,train,pos,quality_weighted_fusion,3.2656883383696935,4.85551015653114,0.8066710141908882,1.6559845546506486,-2.530857991607223,53
ubfc_d1_6-gt_vid-045_d5d05981,train,pos,signal_extraction_baseline,3.115262157512161,4.656444245040774,0.8169702738825723,1.3547384873876032,-2.6617818452169963,53
