method,mae_bpm,rmse_bpm,pearson_r,bias_bpm,snr_db,n_windows
green,1.3202012125807743,1.7108157714238643,0.5519847103959582,-0.32598723517067113,-1.2625360392569136,38
chrom,68.39911437943208,68.58949911632985,-0.48955067810887354,-68.39911437943208,-12.475661831698869,38
pos,1.3691237011447135,1.737050560931093,0.5498081409783278,-0.5365769953988784,6.541859506478394,38
