method,mae_bpm,rmse_bpm,pearson_r,bias_bpm,snr_db,n_windows
green,8.28890202921394,9.121711330844716,-0.20563408977193146,-8.28890202921394,-3.9701001707033727,38
chrom,15.707639440712963,16.27121570508536,0.022535505124517644,-15.707639440712963,-6.7442249749980965,38
pos,8.499362692055737,9.33308589958131,-0.23041118730524066,-8.499362692055737,-3.6986762183127637,38
