method,mae_bpm,rmse_bpm,pearson_r,bias_bpm,snr_db,n_windows
green,1.1410655146059783,1.391441986910071,0.6829973369948271,-0.7119830587635869,2.472293599996782,23
chrom,53.13817231551461,53.17357952793906,0.7005957924433045,-53.13817231551461,-12.021878144737972,23
pos,1.1410655146059783,1.391441986910071,0.6829973369948271,-0.7119830587635869,3.786177778351246,23
