method,mae_bpm,rmse_bpm,pearson_r,bias_bpm,snr_db,n_windows
green,2.888085419276975,4.318671288804481,0.8380289809803836,0.9395697251805719,-3.847921753954617,53
chrom,33.5571564728359,35.67791834963212,-0.913690211151832,-33.5571564728359,-13.994826170964483,53
pos,3.115262157512161,4.656444245040774,0.8169702738825723,1.3547384873876032,-2.661781833947897,53
