sample_id,split,method,strategy,mae_bpm,rmse_bpm,pearson_r,bias_bpm,snr_db,n_windows
ubfc_d2_subject20_vid_ed92eefb,train,green,single_forehead,113.96917699512683,120.97432501958237,-0.10787211864282334,113.28743678645084,-17.2719148969554,38
ubfc_d2_subject20_vid_ed92eefb,train,green,single_left_cheek,97.33303767756412,106.44502260280272,-0.13348289251946513,89.23010028036018,-11.277860706888173,38
ubfc_d2_subject20_vid_ed92eefb,train,green,single_right_cheek,88.74979827278538,98.41290785317483,-0.05905492064923579,80.22833959679855,-11.901600896065636,38
ubfc_d2_subject20_vid_ed92eefb,train,green,average_fusion,110.33687787306935,118.03328670199853,-0.23937690712567405,110.23420790622109,-12.784064026754884,38
ubfc_d2_subject20_vid_ed92eefb,train,green,quality_weighted_fusion,96.33022815302799,105.06672199378758,-0.13912243463148044,87.91405311383699,-11.585087954152918,38
ubfc_d2_subject20_vid_ed92eefb,train,green,signal_extraction_baseline,110.33572723990993,118.03208789420934,-0.23937664061171487,110.23292717180755,-12.784064018974588,38
ubfc_d2_subject20_vid_ed92eefb,train,chrom,single_forehead,49.21575149736906,50.7931818161766,-0.32658905346571876,27.95496072267231,-3.340472521312963,38
ubfc_d2_subject20_vid_ed92eefb,train,chrom,single_left_cheek,44.84647605293676,47.323764474578596,0.17679098700138843,22.9539828551443,-4.797459598507716,38
ubfc_d2_subject20_vid_ed92eefb,train,chrom,single_right_cheek,45.37289443768953,47.7120582562231,0.15038837742711775,23.585684475145843,-1.1421442942640792,38
ubfc_d2_subject20_vid_ed92eefb,train,chrom,average_fusion,45.2149691832693,47.55334817133916,0.22691433796732347,23.533043058295,-3.2939152581774325,38
ubfc_d2_subject20_vid_ed92eefb,train,chrom,quality_weighted_fusion,45.21496898249576,47.58166010510232,0.20241226078402982,23.42775901995207,-2.561101577039369,38
ubfc_d2_subject20_vid_ed92eefb,train,chrom,signal_extraction_baseline,45.21465607693321,47.55313857320967,0.2269143379668592,23.532615511040937,-3.2939152386455293,38
ubfc_d2_subject20_vid_ed92eefb,train,pos,single_forehead,110.70406477074874,118.42473287730918,-0.3788168162197579,110.55005982047633,-20.43336902546266,38
ubfc_d2_subject20_vid_ed92eefb,train,pos,single_left_cheek,110.54613911478143,118.25699764446831,-0.3190349005662421,110.39213416450902,-21.54848535773459,38
ubfc_d2_subject20_vid_ed92eefb,train,pos,single_right_cheek,110.7079852756701,118.42476598920238,-0.22354083083100607,110.7079852756701,-22.11665017532143,38
ubfc_d2_subject20_vid_ed92eefb,train,pos,average_fusion,110.59878093317936,118.31352875545407,-0.3486128734595305,110.44477598290695,-24.42797242353178,38
ubfc_d2_subject20_vid_ed92eefb,train,pos,quality_weighted_fusion,110.59878073240581,118.31397312601909,-0.36655255569885,110.4447757821334,-25.974878315522925,38
ubfc_d2_subject20_vid_ed92eefb,train,pos,signal_extraction_baseline,110.59769314213803,118.31232773103628,-0.34861268542773505,110.44349303998445,-24.427972438746078,38
