sample_id,split,method,strategy,mae_bpm,rmse_bpm,pearson_r,bias_bpm,snr_db,n_windows
ubfc_d2_subject8_vid_cf94b659,train,green,single_forehead,7.345690877814042,13.559620081363267,-0.3255467880724367,-5.5721393384431535,-4.354448496995885,38
ubfc_d2_subject8_vid_cf94b659,train,green,single_left_cheek,20.337938911036442,33.61153578299329,-0.2856887386758649,-19.6193366803621,-3.4403911404981944,38
ubfc_d2_subject8_vid_cf94b659,train,green,single_right_cheek,25.862117365786904,39.26240690048167,-0.39910276921407906,-25.143515135112562,-4.391748335848337,38
ubfc_d2_subject8_vid_cf94b659,train,green,average_fusion,2.1254760340640417,2.5514813169035566,0.35639223331562636,-0.10057208412571957,-1.345181564709462,38
ubfc_d2_subject8_vid_cf94b659,train,green,quality_weighted_fusion,2.1277963738692436,2.5532829054206494,0.36004086184032635,-0.20579448499177633,-1.3745590626270627,38
ubfc_d2_subject8_vid_cf94b659,train,green,signal_extraction_baseline,2.125475230969881,2.5514797443913992,0.3563922688416336,-0.10055280986585115,-1.3451815636816935,38
ubfc_d2_subject8_vid_cf94b659,train,chrom,single_forehead,63.76015281677246,64.07155465514028,-0.4341589181031246,-63.76015281677246,-15.241719386163282,38
ubfc_d2_subject8_vid_cf94b659,train,chrom,single_left_cheek,67.28510394849275,67.34983956897491,0.3697570693484693,-67.28510394849275,-13.740640594231497,38
ubfc_d2_subject8_vid_cf94b659,train,chrom,single_right_cheek,66.86421464618884,66.932307946632,0.18597445178740862,-66.86421464618884,-13.616971642478994,38
ubfc_d2_subject8_vid_cf94b659,train,chrom,average_fusion,61.918759697362,62.16575130692745,-0.26680948833526874,-61.918759697362,-12.861101839442881,38
ubfc_d2_subject8_vid_cf94b659,train,chrom,quality_weighted_fusion,61.7609257949026,61.96481754325193,-0.2963153191245647,-61.7609257949026,-11.644674618554536,38
ubfc_d2_subject8_vid_cf94b659,train,chrom,signal_extraction_baseline,61.918750261005606,62.16574205202836,-0.2668095553820336,-61.918750261005606,-12.861101962571746,38
ubfc_d2_subject8_vid_cf94b659,train,pos,single_forehead,2.0775256909822164,2.453767372882605,0.3928152312987599,-0.5214620891370272,5.345273261603477,38
ubfc_d2_subject8_vid_cf94b659,train,pos,single_left_cheek,1.9723032901161595,2.3886124629165577,0.40284653171086965,-0.5214622899105674,3.7399282191635996,38
ubfc_d2_subject8_vid_cf94b659,train,pos,single_right_cheek,1.915010552657278,2.2686835849769644,0.4733139769144157,-0.1531833849455181,3.055625642912675,38
ubfc_d2_subject8_vid_cf94b659,train,pos,average_fusion,1.9699624714098478,2.318586741536684,0.4500125435560711,-0.3636283874511719,5.514345581038072,38
ubfc_d2_subject8_vid_cf94b659,train,pos,quality_weighted_fusion,2.0775256909822164,2.453767372882605,0.3928152312987599,-0.5214620891370272,5.836958556228456,38
ubfc_d2_subject8_vid_cf94b659,train,pos,signal_extraction_baseline,1.9699614675421464,2.318583961105861,0.4500122816458051,-0.3636085108706826,5.514345575441919,38
