method,mae_bpm,rmse_bpm,pearson_r,bias_bpm,snr_db,n_windows
green,1.2278373849764284,1.644396996826535,0.6381955537942112,-0.1431507156044307,1.9956647819439817,39
chrom,48.4484283199276,48.46579757134811,0.6570494253693919,-48.4484283199276,-11.265171558955052,39
pos,1.2791168931269692,1.7057626608271026,0.6301017575322758,-0.19443022375497157,4.2027755124042585,39
