sample_id,split,method,strategy,mae_bpm,rmse_bpm,pearson_r,bias_bpm,snr_db,n_windows
ubfc_d2_subject14_vid_ff644389,train,green,single_forehead,10.920691856971153,11.50854891553711,-0.42515045357598946,-0.4951340112930689,-6.779558757929713,39
ubfc_d2_subject14_vid_ff644389,train,green,single_left_cheek,7.202488825871394,8.625175004484943,-0.08834184177250842,-6.49619860526843,-4.885852054194213,39
ubfc_d2_subject14_vid_ff644389,train,green,single_right_cheek,10.40935555482522,19.870782734322646,-0.172984932934509,3.864613264034956,-5.298402602514706,39
ubfc_d2_subject14_vid_ff644389,train,green,average_fusion,6.695035103039864,7.919072809374899,-0.21901495229087958,-2.0851596930088143,-4.622923032918778,39
ubfc_d2_subject14_vid_ff644389,train,green,quality_weighted_fusion,6.286752749712039,7.663249958852864,-0.22516483511583368,-1.5209571642753406,-4.460635949986674,39
ubfc_d2_subject14_vid_ff644389,train,green,signal_extraction_baseline,6.694989522298177,7.919019533774935,-0.21901516630560758,-2.0848601903670874,-4.622923010040088,39
ubfc_d2_subject14_vid_ff644389,train,chrom,single_forehead,26.551038888784554,26.81290490801782,-0.3512875661092631,-26.551038888784554,-10.144460204999138,39
ubfc_d2_subject14_vid_ff644389,train,chrom,single_left_cheek,27.987191029084034,28.269766142969964,0.013708520436286514,-27.987191029084034,-11.559279175198114,39
ubfc_d2_subject14_vid_ff644389,train,chrom,single_right_cheek,26.448456593048878,26.84832933896552,-0.5131540591664623,-26.448456593048878,-17.98519871395349,39
ubfc_d2_subject14_vid_ff644389,train,chrom,average_fusion,24.96101330488156,25.296610279337333,-0.27621977050746,-24.96101330488156,-11.026296731497185,39
ubfc_d2_subject14_vid_ff644389,train,chrom,quality_weighted_fusion,25.166177896352913,25.510609340636304,-0.5682816664387865,-25.166177896352913,-12.060910899046295,39
ubfc_d2_subject14_vid_ff644389,train,chrom,signal_extraction_baseline,24.96080515934871,25.296406042929515,-0.27621962076960077,-24.96080515934871,-11.02629670513644,39
ubfc_d2_subject14_vid_ff644389,train,pos,single_forehead,6.077513474684495,7.3248995751577315,-0.2458545864709501,-3.162274482922676,-2.8114945508844222,39
ubfc_d2_subject14_vid_ff644389,train,pos,single_left_cheek,4.692679772010217,6.16970145427408,-0.10505692211771006,-2.9571095002003207,-2.1394421961476446,39
ubfc_d2_subject14_vid_ff644389,train,pos,single_right_cheek,5.977041978102464,7.315438153635313,-0.08577833271695472,-0.7002987983899239,-1.8706979150573775,39
ubfc_d2_subject14_vid_ff644389,train,pos,average_fusion,5.103009150578425,6.470259410405973,-0.07861042198377952,-2.8545272044646435,-1.9597625611386607,39
ubfc_d2_subject14_vid_ff644389,train,pos,quality_weighted_fusion,5.103009150578425,6.470259410405973,-0.07861042198377952,-2.8545272044646435,-1.9469328165560662,39
ubfc_d2_subject14_vid_ff644389,train,pos,signal_extraction_baseline,5.102909185947516,6.470144064562191,-0.0786108098366358,-2.8542288755759215,-1.9597625798005522,39
