method,mae_bpm,rmse_bpm,pearson_r,bias_bpm,snr_db,n_windows
green,8.341209427974787,15.35559915742446,0.3969220620760938,-7.571793564312872,-3.789806830915778,39
chrom,52.66227211906297,52.78556487038177,0.08607967711775806,-52.66227211906297,-11.68221786472124,39
pos,3.6466543572065016,5.019137593501548,-0.41489114751439227,-1.159609851622567,1.9078132604756106,39
