sample_id,split,method,strategy,mae_bpm,rmse_bpm,pearson_r,bias_bpm,snr_db,n_windows
ubfc_d2_subject31_vid_db460d0a,train,green,single_forehead,3.4307315224095394,5.863603141833617,0.29314417170158036,-0.6205725418893915,-3.134869887260849,38
ubfc_d2_subject31_vid_db460d0a,train,green,single_left_cheek,2.0652740880062708,2.6219364389018613,0.07632549176250032,0.16847851401881167,-0.13520221667517193,38
ubfc_d2_subject31_vid_db460d0a,train,green,single_right_cheek,1.6486806367572986,1.9124547232144797,0.49334458491229194,-0.3575549878572163,3.660397818409045,38
ubfc_d2_subject31_vid_db460d0a,train,green,average_fusion,2.0652176706414473,2.663369567890894,0.10508564115591004,0.06327137194181744,3.4129857984586516,38
ubfc_d2_subject31_vid_db460d0a,train,green,quality_weighted_fusion,1.9095806322599713,2.4166265108794174,0.2284478366583855,-0.041934967041015625,2.9883856531636006,38
ubfc_d2_subject31_vid_db460d0a,train,green,signal_extraction_baseline,2.065275894968133,2.663360003270086,0.10508543282391924,0.06307541696648848,3.4129857819884,38
ubfc_d2_subject31_vid_db460d0a,train,chrom,single_forehead,32.18258877804405,32.26787436123828,0.4528781374576032,-32.18258877804405,-12.279096448825337,38
ubfc_d2_subject31_vid_db460d0a,train,chrom,single_left_cheek,25.6597708651894,25.776741868215364,0.4807096132029798,-25.6597708651894,-11.678632801783008,38
ubfc_d2_subject31_vid_db460d0a,train,chrom,single_right_cheek,27.18526860287315,27.394836797923485,0.2531753065055084,-27.18526860287315,-12.889634317034709,38
ubfc_d2_subject31_vid_db460d0a,train,chrom,average_fusion,27.606095665379573,28.117180903312242,0.04324773681807902,-27.606095665379573,-10.856282618768041,38
ubfc_d2_subject31_vid_db460d0a,train,chrom,quality_weighted_fusion,28.447749489232113,28.871249723327313,-0.10144092967882115,-28.447749489232113,-10.394444204793125,38
ubfc_d2_subject31_vid_db460d0a,train,chrom,signal_extraction_baseline,27.60622195193642,28.117302334746483,0.04324774558985234,-27.60622195193642,-10.856282635426389,38
ubfc_d2_subject31_vid_db460d0a,train,pos,single_forehead,1.800140983179996,2.1150179281197747,0.23718296906836708,-0.04193456549393503,6.841306464976277,38
ubfc_d2_subject31_vid_db460d0a,train,pos,single_left_cheek,1.6423309727718955,1.9091334480720308,0.40003924271767183,-0.19974457590203537,6.319140243358818,38
ubfc_d2_subject31_vid_db460d0a,train,pos,single_right_cheek,1.8548610084935238,2.2122167734069556,0.22056338973811315,-0.04193456549393503,6.1553006717308865,38
ubfc_d2_subject31_vid_db460d0a,train,pos,average_fusion,1.800140983179996,2.1150179281197747,0.23718296906836708,-0.04193456549393503,7.57313538136574,38
ubfc_d2_subject31_vid_db460d0a,train,pos,quality_weighted_fusion,1.800140983179996,2.1150179281197747,0.23718296906836708,-0.04193456549393503,7.570863219635631,38
ubfc_d2_subject31_vid_db460d0a,train,pos,signal_extraction_baseline,1.8001899719238281,2.1150176643312775,0.23718325276392593,-0.042131323563425166,7.573135411621539,38
