method,mae_bpm,rmse_bpm,pearson_r,bias_bpm,snr_db,n_windows
green,3.038969766561785,4.306245233615421,0.9190538172408242,1.417732427444197,-4.581426324519134,39
chrom,16.651555777433607,29.711716547648358,0.458517497286139,-14.63677587959707,-10.313118423149174,39
pos,2.986667332667554,4.140884700094983,0.9241535453063041,1.2638553647689166,-4.740553796802638,39
