method,mae_bpm,rmse_bpm,pearson_r,bias_bpm,snr_db,n_windows
green,1.6882422031500401,2.0878559780326813,0.4583681462651379,-1.5383472931690705,3.74559218441863,39
chrom,38.962889842497994,39.05352645058975,-0.13969320720685738,-38.962889842497994,-10.74125348087666,39
pos,1.6882422031500401,2.0878559780326813,0.4583681462651379,-1.5383472931690705,5.231361630682128,39
