method,mae_bpm,rmse_bpm,pearson_r,bias_bpm,snr_db,n_windows
green,5.953004401307028,10.102517718863021,-0.11209436448429333,-3.837609717110803,-0.8041889684123167,38
chrom,64.65889657110185,64.87236611863008,0.41720726675310377,-64.65889657110185,-15.69018996332126,38
pos,6.479103957677813,10.710148744405306,-0.19829102377542718,-4.36374541271884,1.0367903126163578,38
