method,mae_bpm,rmse_bpm,pearson_r,bias_bpm,snr_db,n_windows
green,1.718954819899339,2.7730634429175254,0.660659840402421,-1.0745362501878004,3.287894178634711,39
chrom,60.02240968361879,61.736867152186505,-0.17076633722890378,-60.02240968361879,-11.817837435285977,39
pos,1.6087904710036058,2.555791693268251,0.6912338134609716,-0.7669822497245593,5.629339354056915,39
