method,mae_bpm,rmse_bpm,pearson_r,bias_bpm,snr_db,n_windows
green,1.8691154978739972,2.825243094892873,0.886095492328658,0.9780718593022824,1.911849458802062,39
chrom,45.916705976641474,46.095777626820244,0.3203787445467437,-45.916705976641474,-10.909340341101748,39
pos,1.920422589220151,3.0528939650657985,0.9158007354116009,1.0293789506484363,3.6834982927115894,39
