method,mae_bpm,rmse_bpm,pearson_r,bias_bpm,snr_db,n_windows
green,2.065275894968133,2.663360003270086,0.10508543282391924,0.06307541696648848,3.412985793223001,38
chrom,27.60622195193642,28.117302334746483,0.04324774558985234,-27.60622195193642,-10.856282572299929,38
pos,1.8001899719238281,2.1150176643312775,0.23718325276392593,-0.042131323563425166,7.57313539952824,38
