sample_id,split,method,strategy,mae_bpm,rmse_bpm,pearson_r,bias_bpm,snr_db,n_windows
ubfc_d2_subject18_vid_6444425c,train,green,single_forehead,27.70942519261287,50.642445594303496,-0.27876900060744025,7.538365559700208,-10.806095123074652,39
ubfc_d2_subject18_vid_6444425c,train,green,single_left_cheek,56.21048069000244,62.21613122926261,0.0897804289138037,-43.00026314075176,-11.578907436834491,39
ubfc_d2_subject18_vid_6444425c,train,green,single_right_cheek,26.111951559017864,41.066538901585766,0.4496668116489942,-12.625777635818872,-10.606543422782886,39
ubfc_d2_subject18_vid_6444425c,train,green,average_fusion,28.84666900145702,51.22649012595746,-0.0993168017889955,1.535299912477151,-10.853618033927766,39
ubfc_d2_subject18_vid_6444425c,train,green,quality_weighted_fusion,39.201424500881096,53.775213555332876,0.13796035172581728,-21.80995464324951,-10.83809844050184,39
ubfc_d2_subject18_vid_6444425c,train,green,signal_extraction_baseline,28.845874957549267,51.22596671911787,-0.0993167170226681,1.5326454700567784,-10.853618092707947,39
ubfc_d2_subject18_vid_6444425c,train,chrom,single_forehead,68.60619557209505,69.34003609051108,0.21274248176642496,-57.11003222832313,-13.33674620480782,39
ubfc_d2_subject18_vid_6444425c,train,chrom,single_left_cheek,69.47843558971698,70.76075385341271,0.4708321363061044,-59.52152019891984,-12.35601298318683,39
ubfc_d2_subject18_vid_6444425c,train,chrom,single_right_cheek,73.22393894195557,74.20463891232414,-0.5007370707425135,-61.727775598183655,-15.664160995592455,39
ubfc_d2_subject18_vid_6444425c,train,chrom,average_fusion,68.50357855283298,69.24008600413714,0.3264919413478663,-57.00741520906106,-13.525170523025734,39
ubfc_d2_subject18_vid_6444425c,train,chrom,quality_weighted_fusion,68.65750334813045,69.41197499135293,0.2741785562421443,-57.161340004358536,-15.967282991042884,39
ubfc_d2_subject18_vid_6444425c,train,chrom,signal_extraction_baseline,68.5044909501687,69.24109419052505,0.3264919413478664,-57.00863082592304,-13.52517059460483,39
ubfc_d2_subject18_vid_6444425c,train,pos,single_forehead,17.72962587307661,44.79181155525196,-0.2852452550752618,16.61992613474528,-5.925755665330916,39
ubfc_d2_subject18_vid_6444425c,train,pos,single_left_cheek,17.431051278725647,44.76086696592809,-0.2866933532776336,16.61992613474528,-7.269807648138061,39
ubfc_d2_subject18_vid_6444425c,train,pos,single_right_cheek,17.306819304441795,44.74504722402349,-0.3107837699843576,15.952918688456217,-6.5506897361863246,39
ubfc_d2_subject18_vid_6444425c,train,pos,average_fusion,17.473084547580818,44.76180649897262,-0.2866420410411162,16.466001339447804,-5.992124785463792,39
ubfc_d2_subject18_vid_6444425c,train,pos,quality_weighted_fusion,17.524392812679974,44.7640257398647,-0.29309903055244063,16.414693074348644,-5.89364625230525,39
ubfc_d2_subject18_vid_6444425c,train,pos,signal_extraction_baseline,17.47175742418338,44.76064528391056,-0.2866417939391911,16.46297814295842,-5.99212479670866,39
