method,mae_bpm,rmse_bpm,pearson_r,bias_bpm,snr_db,n_windows
green,1.3006607280817588,1.5170529065019527,0.7228261509868545,-0.8117160259333213,-3.861708262539624,50
chrom,32.097305320366914,32.3062753475276,-0.31671652936835903,-32.097305320366914,-8.82070417832208,50
pos,1.3395462261286337,1.5424767294327852,0.7317145779411611,-0.89173036919504,2.9305999577692514,50
