sample_id,split,method,strategy,mae_bpm,rmse_bpm,pearson_r,bias_bpm,snr_db,n_windows
ubfc_d2_subject23_vid_f6fa880d,train,green,single_forehead,3.2398056231046977,3.9194948776670895,0.4564621159320825,1.7158443049380654,-3.6530897866282697,38
ubfc_d2_subject23_vid_f6fa880d,train,green,single_left_cheek,1.869016546952097,2.355981109297863,0.13780010118463557,-0.23169085853978208,1.1005285183668132,38
ubfc_d2_subject23_vid_f6fa880d,train,green,single_right_cheek,2.0286209708765934,2.6120319576009052,0.5930610066628471,0.5578505867405942,1.0571798553896534,38
ubfc_d2_subject23_vid_f6fa880d,train,green,average_fusion,2.2391789084986637,2.9348000326311126,0.5573896798281186,0.6104866830926192,1.3851774627456197,38
ubfc_d2_subject23_vid_f6fa880d,train,green,quality_weighted_fusion,2.133627038252981,2.7872143428248526,0.5334728805491972,0.3999422976845189,2.156493343049465,38
ubfc_d2_subject23_vid_f6fa880d,train,green,signal_extraction_baseline,2.238947918540553,2.934667665999712,0.5573894989669955,0.6099699923866674,1.3851774631496483,38
ubfc_d2_subject23_vid_f6fa880d,train,chrom,single_forehead,7.341004020289371,10.106097753755929,-0.5965144493672322,-6.44274882266396,-3.970149599711651,38
ubfc_d2_subject23_vid_f6fa880d,train,chrom,single_left_cheek,9.969367378636411,10.457687052556212,0.6466597888960484,-9.969367378636411,-5.991129816796416,38
ubfc_d2_subject23_vid_f6fa880d,train,chrom,single_right_cheek,10.918142720272666,12.851214783949997,-0.6086118081197125,-10.60100003292686,-5.261296923201733,38
ubfc_d2_subject23_vid_f6fa880d,train,chrom,average_fusion,4.552428596898129,6.143494006205296,0.22357007287641745,-2.60031469244706,-4.871115962426909,38
ubfc_d2_subject23_vid_f6fa880d,train,chrom,quality_weighted_fusion,3.7623328158729956,4.455331022952085,0.17329645097508195,-2.07395423086066,-5.131451184767713,38
ubfc_d2_subject23_vid_f6fa880d,train,chrom,signal_extraction_baseline,4.552448975412469,6.143660444012169,0.22356991373553836,-2.600804278725072,-4.871115877265003,38
ubfc_d2_subject23_vid_f6fa880d,train,pos,single_forehead,2.92344816107499,3.669055667434188,0.481162898713981,1.1894837429648952,2.24348486590723,38
ubfc_d2_subject23_vid_f6fa880d,train,pos,single_left_cheek,3.0818932181910466,3.878714590043952,0.453373762716864,1.5053003210770457,0.9285910180689156,38
ubfc_d2_subject23_vid_f6fa880d,train,pos,single_right_cheek,3.5029862052515934,4.217418192697515,0.4272146883679192,1.979024887084961,1.1054562203751135,38
ubfc_d2_subject23_vid_f6fa880d,train,pos,average_fusion,3.187169827912983,3.9860141147403345,0.4484611999595075,1.6632085097463507,2.0490476026589306,38
ubfc_d2_subject23_vid_f6fa880d,train,pos,quality_weighted_fusion,3.187169827912983,3.9860141147403345,0.4484611999595075,1.6632085097463507,2.1150034491795204,38
ubfc_d2_subject23_vid_f6fa880d,train,pos,signal_extraction_baseline,3.1868768993176912,3.985765946963154,0.4484610271273658,1.6626824830707752,2.049047605554583,38
