method,mae_bpm,rmse_bpm,pearson_r,bias_bpm,snr_db,n_windows
green,28.845874880645713,51.225966614143964,-0.09931671359813427,1.5326455441100102,-10.853618093908663,39
chrom,68.50449087326514,69.24109410640192,0.3264919430104004,-57.00863075186981,-13.525170596459946,39
pos,17.471757347279826,44.76064527944911,-0.28664179462796324,16.462978217011653,-5.992124784357166,39
