method,mae_bpm,rmse_bpm,pearson_r,bias_bpm,snr_db,n_windows
green,2.238947918540553,2.934667665999712,0.5573894989669955,0.6099699923866674,1.3851774707272413,38
chrom,4.552448975412469,6.143660444012169,0.22356991373553836,-2.600804278725072,-4.871115930249682,38
pos,3.1868768993176912,3.985765946963154,0.4484610271273658,1.6626824830707752,2.0490476062093936,38
