method,mae_bpm,rmse_bpm,pearson_r,bias_bpm,snr_db,n_windows
green,24.812180683257544,32.86406232592544,-0.6757216729645024,-24.312910757626536,-6.765431723031465,39
chrom,56.81338788822299,56.90829304798018,0.1507349015263138,-56.81338788822299,-17.840132488341865,39
pos,2.205958287118159,2.7297246814233818,0.7662305265218454,-1.3472757024757953,1.4363474757772143,39
